Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,is_peak_hours,d_s_ratio,demand_class,supply_class,demand_metric,supply_metric,correction_metric,corrected_cost,Calculated_Fare,group,simulated_price,conversion_prob,conversion,cost,net_revenue
58,34,Rural,Gold,19,4.55,Morning,Premium,131,501.26295506529306,1,0.6254901960784314,Medium_demand,Medium_supply,0.9666666666666667,1.5454545454545454,0.27450980392156865,363.6613595571734,721.8677987209894,B,721.8677987209894,2.3640473619450575e-45,0,505.30745910469255,0.0
34,5,Urban,Regular,26,4.85,Evening,Premium,152,562.4369764527329,0,1.87,Low_demand,Low_supply,0.85,0.45454545454545453,0.77,995.5134483213373,1592.8215173141398,B,1592.8215173141398,1.7719815024072007e-234,0,1114.9750621198978,0.0
70,47,Suburban,Silver,3,3.66,Morning,Premium,53,216.8024750869831,1,0.9432624113475178,Medium_demand,High_supply,1.1666666666666667,1.236842105263158,0.0,216.8024750869831,346.07095085759676,B,346.07095085759676,1.0,1,242.2496656003177,103.82128525727904
51,24,Rural,Gold,25,4.68,Afternoon,Premium,16,120.09069016935676,1,0.7791666666666667,Medium_demand,Medium_supply,0.85,1.0909090909090908,0.12083333333333335,105.57973177389282,156.78590168423085,B,156.78590168423085,1.0,1,109.7501311789616,47.035770505269255
88,56,Rural,Regular,11,4.36,Afternoon,Economy,60,221.1576532597614,1,0.7372134038800705,High_demand,High_supply,1.0864197530864197,1.4736842105263157,0.16278659611992952,185.1561516797332,333.28107302351975,B,333.28107302351975,1.0,1,233.2967511164638,99.98432190705594
25,8,Suburban,Silver,83,3.53,Evening,Economy,121,492.7012709061221,0,0.859375,Low_demand,Low_supply,0.625,0.7272727272727273,0.04062500000000002,472.6852817755609,679.248749911481,B,679.248749911481,4.248787728160359e-36,0,475.47412493803665,0.0
34,19,Rural,Regular,51,4.2,Night,Premium,166,754.2344800100251,0,0.9842105263157894,Low_demand,Medium_supply,0.85,0.8636363636363636,0.0,754.2344800100251,1311.6137607374337,B,1311.6137607374337,2.050914987673124e-173,0,918.1296325162035,0.0
40,15,Urban,Regular,90,3.62,Night,Premium,42,211.52772882563164,0,0.9777777777777777,Medium_demand,Medium_supply,0.6666666666666666,0.6818181818181818,0.0,211.52772882563164,219.9888379786569,A,211.52772882563164,1.0,1,148.06941017794213,63.45831864768951
26,7,Suburban,Gold,58,4.91,Afternoon,Economy,161,460.75927538572495,1,1.0214285714285716,Low_demand,Low_supply,0.65,0.6363636363636364,0.0,460.75927538572495,945.3628432726612,B,945.3628432726612,6.955428368190604e-94,0,661.7539902908628,0.0
81,42,Suburban,Regular,88,4.14,Afternoon,Economy,47,164.10747354764283,1,1.2214285714285713,Medium_demand,High_supply,1.35,1.105263157894737,0.12142857142857122,184.03480962128515,296.1580173830531,A,164.10747354764283,1.0,1,114.87523148334996,49.23224206429286
80,56,Suburban,Gold,63,4.57,Night,Premium,43,213.6962129956236,0,0.9047619047619048,Medium_demand,High_supply,1.3333333333333333,1.4736842105263157,0.0,213.6962129956236,235.06583429518597,B,235.06583429518597,1.0,1,164.54608400663017,70.5197502885558
64,19,Rural,Gold,86,4.68,Night,Premium,171,732.9893961300692,0,1.2350877192982457,Medium_demand,Medium_supply,1.0666666666666667,0.8636363636363636,0.1350877192982456,832.0072619230785,1396.9401927688489,B,1396.9401927688489,6.0750291052444445e-192,0,977.8581349381941,0.0
45,18,Rural,Gold,68,4.07,Morning,Economy,136,350.6012026111729,1,0.9166666666666666,Medium_demand,Medium_supply,0.75,0.8181818181818182,0.0,350.6012026111729,690.1584673400939,A,350.6012026111729,1.0,1,245.420841827821,105.18036078335189
84,49,Urban,Regular,32,4.25,Night,Premium,53,192.8798062051633,0,0.8042328042328042,High_demand,High_supply,1.037037037037037,1.2894736842105263,0.09576719576719583,174.40824804477464,212.16778682567966,B,212.16778682567966,1.0,1,148.51745077797574,63.65033604770392
34,16,Urban,Silver,47,4.12,Evening,Economy,93,294.11580585015537,0,1.16875,Low_demand,Medium_supply,0.85,0.7272727272727273,0.06874999999999987,314.3362675023535,392.9203343779419,A,294.11580585015537,1.0,1,205.88106409510874,88.23474175504663
67,32,Suburban,Regular,40,4.47,Afternoon,Premium,13,82.52418774801069,1,0.7677083333333333,Medium_demand,Medium_supply,1.1166666666666667,1.4545454545454546,0.1322916666666667,71.60692541051344,112.78090752155867,B,112.78090752155867,1.0,1,78.94663526509106,33.834272256467614
93,23,Suburban,Silver,34,4.23,Evening,Premium,125,386.169069413996,0,1.0982286634460547,High_demand,Medium_supply,1.1481481481481481,1.0454545454545454,0.0,386.169069413996,558.9797279767592,B,558.9797279767592,5.55074554281476e-10,0,391.28580958373146,0.0
100,51,Urban,Silver,56,3.58,Night,Economy,89,310.9003272621974,0,0.9198741224885015,High_demand,High_supply,1.2345679012345678,1.3421052631578947,0.0,310.9003272621974,369.97138944201487,A,310.9003272621974,1.0,1,217.63022908353815,93.27009817865923
35,22,Suburban,Gold,15,4.23,Morning,Premium,120,373.96284065200393,1,0.875,Low_demand,Medium_supply,0.875,1.0,0.025000000000000022,364.6137696357038,680.9162147946769,B,680.9162147946769,1.845778722418403e-36,0,476.6413503562738,0.0
36,13,Rural,Silver,31,4.71,Night,Economy,71,221.55110013131716,0,1.523076923076923,Low_demand,Medium_supply,0.9,0.5909090909090909,0.4230769230769229,315.28425787918206,392.5289010595817,A,221.55110013131716,1.0,1,155.085770091922,66.46533003939516
28,18,Suburban,Regular,100,3.7,Afternoon,Economy,127,531.1127009643968,1,0.8555555555555554,Low_demand,Medium_supply,0.7,0.8181818181818182,0.04444444444444462,507.50769203264576,1011.7165840670793,B,1011.7165840670793,2.7151394628172684e-108,0,708.2016088469555,0.0
21,9,Urban,Gold,10,3.88,Morning,Premium,108,324.9426389036563,1,0.6416666666666666,Low_demand,Low_supply,0.525,0.8181818181818182,0.2583333333333334,240.99912385354506,409.69851055102663,A,324.9426389036563,1.0,1,227.45984723255938,97.48279167109692
26,15,Urban,Regular,35,5.0,Morning,Premium,161,493.4068923175674,1,0.9533333333333335,Low_demand,Medium_supply,0.65,0.6818181818181818,0.0,493.4068923175674,1060.8248184827698,A,493.4068923175674,0.9999896083664579,1,345.3848246222972,148.0220676952702
97,21,Suburban,Regular,59,3.87,Evening,Premium,174,778.6333560141928,0,1.2545561434450323,High_demand,Medium_supply,1.1975308641975309,0.9545454545454546,0.1545561434450322,898.9759246774092,1563.7686209763538,B,1563.7686209763538,3.6075758036395543e-228,0,1094.6380346834476,0.0
26,15,Urban,Silver,10,3.71,Morning,Premium,171,720.1572085631501,1,0.9533333333333335,Low_demand,Medium_supply,0.65,0.6818181818181818,0.0,720.1572085631501,1530.334068196694,B,1530.334068196694,6.56804854398164e-221,0,1071.2338477376857,0.0
91,56,Urban,Gold,17,4.66,Night,Economy,10,38.23523523879646,0,0.7623456790123458,High_demand,High_supply,1.123456790123457,1.4736842105263157,0.13765432098765418,32.97198989419671,42.05875876267611,A,38.23523523879646,1.0,1,26.764664667157522,11.470570571638941
65,48,Rural,Silver,12,4.37,Afternoon,Premium,140,573.5891064527985,1,0.8576388888888888,Medium_demand,High_supply,1.0833333333333333,1.263157894736842,0.04236111111111118,549.2912345822285,1163.124189227869,B,1163.124189227869,3.5978944810840674e-141,0,814.1869324595083,0.0
88,28,Urban,Gold,22,4.99,Night,Premium,154,682.016246966075,0,0.8536155202821869,High_demand,Medium_supply,1.0864197530864197,1.2727272727272727,0.04638447971781312,650.381278191458,975.571917287187,B,975.571917287187,1.9164911069664051e-100,0,682.9003421010309,0.0
82,13,Suburban,Gold,32,3.58,Night,Economy,148,516.4367273015673,0,1.7132003798670465,High_demand,Medium_supply,1.0123456790123457,0.5909090909090909,0.6132003798670465,833.1159246601827,1245.5083073669732,B,1245.5083073669732,4.6404967204804e-159,0,871.8558151568812,0.0
65,40,Urban,Silver,48,3.59,Evening,Economy,121,492.5196024192815,0,1.0291666666666666,Medium_demand,High_supply,1.0833333333333333,1.0526315789473684,0.0,492.5196024192815,689.5274433869942,A,492.5196024192815,0.9999933317344439,1,344.763721693497,147.7558807257845
41,6,Urban,Silver,56,4.32,Night,Economy,11,49.234784001519046,0,1.252777777777778,Medium_demand,Low_supply,0.6833333333333333,0.5454545454545454,0.1527777777777779,56.756764890640014,53.351358997201615,A,49.234784001519046,1.0,1,34.46434880106333,14.770435200455715
85,36,Rural,Silver,64,4.32,Evening,Economy,152,506.6928860981053,0,0.6412894375857339,High_demand,Medium_supply,1.0493827160493827,1.6363636363636365,0.25871056241426615,375.60608456435676,613.7403421781589,A,506.6928860981053,0.9920885576176734,1,354.68502026867367,152.00786582943164
35,13,Rural,Silver,80,3.8,Afternoon,Economy,93,304.3133394836575,1,1.4807692307692306,Low_demand,Medium_supply,0.875,0.5909090909090909,0.3807692307692305,420.18649567166545,777.765203488253,A,304.3133394836575,1.0,1,213.01933763856024,91.29400184509726
83,29,Urban,Silver,78,4.42,Afternoon,Premium,23,111.179341237614,1,0.7773520647083867,High_demand,Medium_supply,1.0246913580246915,1.3181818181818181,0.12264793529161333,97.54342458773891,137.53622866871186,A,111.179341237614,1.0,1,77.8255388663298,33.3538023712842
91,31,Urban,Regular,12,4.39,Night,Economy,39,163.21458328772866,0,0.7972919155714855,High_demand,Medium_supply,1.123456790123457,1.4090909090909092,0.10270808442851453,146.45112608744782,179.53604161650154,A,163.21458328772866,1.0,1,114.25020830141005,48.9643749863186
44,28,Rural,Regular,31,4.92,Night,Premium,132,402.856989480614,0,0.5761904761904761,Medium_demand,Medium_supply,0.7333333333333333,1.2727272727272727,0.3238095238095239,272.408059553558,435.85289528569285,A,402.856989480614,1.0,1,281.99989263642976,120.85709684418424
96,12,Suburban,Gold,15,4.97,Night,Economy,90,289.2351908680133,0,2.1728395061728394,High_demand,Medium_supply,1.1851851851851851,0.5454545454545454,1.0728395061728393,599.5381302066596,746.4249721072913,A,289.2351908680133,1.0,1,202.4646336076093,86.77055726040402
77,46,Suburban,Regular,97,4.2,Afternoon,Premium,25,150.53929481479082,1,1.060144927536232,Medium_demand,High_supply,1.2833333333333334,1.2105263157894737,0.0,150.53929481479082,234.72839543996258,A,150.53929481479082,1.0,1,105.37750637035357,45.16178844443725
91,80,Rural,Gold,74,4.74,Night,Economy,46,194.93555934032696,0,0.5336419753086421,High_demand,High_supply,1.123456790123457,2.1052631578947367,0.3663580246913579,123.51935287829978,214.42911527435967,B,214.42911527435967,1.0,1,150.10038069205177,64.3287345823079
93,42,Rural,Silver,75,4.66,Morning,Economy,160,674.6485035775572,1,1.038800705467372,High_demand,High_supply,1.1481481481481481,1.105263157894737,0.0,674.6485035775572,1484.9013563742037,A,674.6485035775572,4.238340392607848e-35,0,472.25395250429,0.0
41,9,Rural,Silver,73,3.51,Morning,Economy,150,551.5572340398235,1,0.8351851851851851,Medium_demand,Low_supply,0.6833333333333333,0.8181818181818182,0.06481481481481488,515.8081540557608,1109.5033393739416,B,1109.5033393739416,1.5836821637031127e-129,0,776.652337561759,0.0
61,44,Suburban,Regular,69,4.54,Afternoon,Economy,52,132.2147645898824,1,0.8780303030303029,Medium_demand,High_supply,1.0166666666666666,1.1578947368421053,0.021969696969697083,129.31004627692286,214.5576942849843,B,214.5576942849843,1.0,1,150.190385999489,64.36730828549531
83,10,Urban,Gold,28,3.91,Afternoon,Economy,23,70.11182411078714,1,1.1271604938271607,High_demand,Low_supply,1.0246913580246915,0.9090909090909091,0.02716049382716057,72.01609587675914,97.22172943362483,B,97.22172943362483,1.0,1,68.05521060353738,29.166518830087455
59,22,Rural,Regular,79,4.38,Morning,Premium,93,346.2847096470098,1,0.9833333333333333,Medium_demand,Medium_supply,0.9833333333333333,1.0,0.0,346.2847096470098,669.5414861024934,A,346.2847096470098,1.0,1,242.39929675290682,103.88541289410296
42,31,Suburban,Gold,62,4.95,Night,Premium,13,102.04473025177862,0,0.49677419354838703,Medium_demand,Medium_supply,0.7,1.4090909090909092,0.403225806451613,60.897661601867874,112.2492032769565,A,102.04473025177862,1.0,1,71.43131117624503,30.613419075533585
81,16,Suburban,Regular,73,4.89,Night,Economy,125,494.1401793052489,0,1.8562500000000002,Medium_demand,Medium_supply,1.35,0.7272727272727273,0.7562500000000001,867.8336899048435,1292.6382811132644,A,494.1401793052489,0.9999850061531512,1,345.89812551367424,148.24205379157468
72,19,Rural,Gold,89,4.74,Morning,Premium,45,183.658314681842,1,1.3894736842105262,Medium_demand,Medium_supply,1.2,0.8636363636363636,0.2894736842105261,236.82256366869098,359.61506293090724,A,183.658314681842,1.0,1,128.5608202772894,55.097494404552606
43,9,Rural,Silver,2,4.12,Morning,Economy,126,436.5576476487414,1,0.8759259259259259,Medium_demand,Low_supply,0.7166666666666667,0.8181818181818182,0.024074074074074137,426.04792650164205,859.5516917170629,B,859.5516917170629,2.9921177844307293e-75,0,601.686184201944,0.0
74,33,Urban,Silver,82,4.13,Afternoon,Economy,10,31.362081322241885,1,0.8222222222222223,Medium_demand,Medium_supply,1.2333333333333334,1.5,0.07777777777777772,28.922808330511963,40.78115974602187,A,31.362081322241885,1.0,1,21.953456925569316,9.408624396672568
68,45,Rural,Silver,65,4.19,Evening,Economy,112,323.4791093139413,0,0.9570370370370371,Medium_demand,High_supply,1.1333333333333333,1.1842105263157894,0.0,323.4791093139413,463.8690427561919,A,323.4791093139413,1.0,1,226.4353765197589,97.0437327941824
36,13,Urban,Silver,84,4.88,Evening,Premium,140,505.3840569466695,0,1.523076923076923,Low_demand,Medium_supply,0.9,0.5909090909090909,0.4230769230769229,719.2003887317989,1071.6085792103802,A,505.3840569466695,0.9958723746121259,1,353.76883986266864,151.61521708400085
51,5,Urban,Gold,0,4.59,Afternoon,Premium,92,320.8576215627125,1,1.87,Medium_demand,Low_supply,0.85,0.45454545454545453,0.77,567.9179901660011,937.0646837739018,A,320.8576215627125,1.0,1,224.60033509389874,96.25728646881376
63,23,Urban,Silver,48,4.09,Evening,Economy,49,214.5660524456202,0,1.0043478260869565,Medium_demand,Medium_supply,1.05,1.0454545454545454,0.0,214.5660524456202,214.5660524456202,A,214.5660524456202,1.0,1,150.19623671193412,64.36981573368607
96,29,Urban,Regular,84,3.65,Night,Economy,176,758.5015334295354,0,0.8991060025542784,High_demand,Medium_supply,1.1851851851851851,1.3181818181818181,0.000893997445721606,757.8234349960734,1280.7216051433638,B,1280.7216051433638,1.0473552478960284e-166,0,896.5051236003546,0.0
94,59,Suburban,Regular,84,4.38,Morning,Premium,175,665.7295341217325,1,0.7474367022389622,High_demand,High_supply,1.1604938271604939,1.5526315789473684,0.15256329776103783,564.1636409792017,1274.5867058822614,A,665.7295341217325,3.6637467197135644e-33,0,466.0106738852127,0.0
74,32,Suburban,Regular,2,4.7,Evening,Premium,38,171.06636292972274,0,0.8479166666666667,Medium_demand,Medium_supply,1.2333333333333334,1.4545454545454546,0.05208333333333337,162.156656527133,188.17299922269504,B,188.17299922269504,1.0,1,131.72109945588653,56.45189976680851
91,13,Rural,Silver,32,3.6,Morning,Premium,160,647.3526381087524,1,1.9012345679012346,High_demand,Medium_supply,1.123456790123457,0.5909090909090909,0.8012345679012345,1166.033949383543,2585.680282758007,A,647.3526381087524,3.5844102377517927e-29,0,453.1468466761267,0.0
69,12,Suburban,Regular,42,4.34,Afternoon,Premium,158,608.1282399929386,1,2.1083333333333334,Medium_demand,Medium_supply,1.15,0.5454545454545454,1.0083333333333333,1221.3242153191516,2656.3801683191546,B,2656.3801683191546,0.0,0,1859.466117823408,0.0
51,20,Rural,Silver,57,3.68,Night,Economy,67,246.92292493661097,0,0.935,Medium_demand,Medium_supply,0.85,0.9090909090909091,0.0,246.92292493661097,292.3567431249474,A,246.92292493661097,1.0,1,172.84604745562766,74.07687748098331
45,17,Rural,Gold,10,4.93,Night,Premium,148,430.0665305032927,0,0.9705882352941176,Medium_demand,Medium_supply,0.75,0.7727272727272727,0.0,430.0665305032927,662.3024569750709,A,430.0665305032927,1.0,1,301.04657135230485,129.01995915098786
92,34,Suburban,Regular,98,3.99,Night,Economy,140,396.6387527092545,0,0.7349310094408134,High_demand,Medium_supply,1.1358024691358024,1.5454545454545454,0.16506899055918667,331.16599418288297,526.3883477536924,B,526.3883477536924,0.006585821680266111,0,368.47184342758464,0.0
69,36,Suburban,Gold,55,4.74,Morning,Economy,109,436.0114486061054,1,0.7027777777777777,Medium_demand,Medium_supply,1.15,1.6363636363636365,0.1972222222222223,350.020301797679,613.1480636740843,B,613.1480636740843,9.590619818862413e-22,0,429.20364457185894,0.0
56,14,Suburban,Silver,30,3.67,Night,Economy,48,202.9454568505992,0,1.4666666666666668,Medium_demand,Medium_supply,0.9333333333333333,0.6363636363636364,0.3666666666666667,277.3587910291522,290.53333360303697,B,290.53333360303697,1.0,1,203.37333352212588,87.16000008091109
43,26,Rural,Regular,59,4.91,Afternoon,Economy,175,731.7816872483901,1,0.6064102564102564,Medium_demand,Medium_supply,0.7166666666666667,1.1818181818181819,0.29358974358974366,516.9380893254653,1206.2750314409734,A,731.7816872483901,1.662963175075176e-47,0,512.247181073873,0.0
86,48,Urban,Silver,37,4.15,Night,Economy,84,216.05054809363543,0,0.8405349794238685,High_demand,High_supply,1.0617283950617284,1.263157894736842,0.059465020576131566,203.2030978057629,243.84371736691548,B,243.84371736691548,1.0,1,170.69060215684084,73.15311521007465
61,34,Urban,Gold,82,3.99,Night,Premium,10,83.86835620425342,0,0.657843137254902,Medium_demand,Medium_supply,1.0166666666666666,1.5454545454545454,0.24215686274509807,63.55905818224303,92.25519182467876,A,83.86835620425342,1.0,1,58.70784934297739,25.160506861276026
50,36,Suburban,Gold,18,4.61,Night,Economy,145,572.2420492964254,0,0.5092592592592593,Medium_demand,Medium_supply,0.8333333333333334,1.6363636363636365,0.3907407407407407,348.6437670713407,629.466254226068,A,572.2420492964254,7.319389116631809e-13,0,400.56943450749776,0.0
73,34,Urban,Regular,95,4.31,Morning,Premium,21,118.8070474355678,1,0.7872549019607843,Medium_demand,Medium_supply,1.2166666666666666,1.5454545454545454,0.11274509803921573,105.41213522469495,156.537020808672,B,156.537020808672,1.0,1,109.5759145660704,46.9611062426016
76,7,Urban,Gold,76,4.35,Morning,Economy,72,245.8935711917164,1,1.9904761904761905,Medium_demand,Low_supply,1.2666666666666666,0.6363636363636364,0.8904761904761904,464.85594172910197,713.5538705541715,B,713.5538705541715,1.5100896673696527e-43,0,499.48770938792,0.0
87,41,Urban,Regular,87,4.36,Night,Economy,87,387.1117403297744,0,0.9954832881662151,High_demand,High_supply,1.0740740740740742,1.0789473684210527,0.0,387.1117403297744,480.0185580089203,A,387.1117403297744,1.0,1,270.97821823084206,116.13352209893236
53,33,Rural,Regular,40,3.8,Morning,Premium,139,507.9505746530285,1,0.5888888888888889,Medium_demand,Medium_supply,0.8833333333333333,1.5,0.3111111111111111,349.92150698319745,752.3312400138745,A,507.9505746530285,0.9852646074157497,1,355.56540225711996,152.38517239590857
